"","price","sqft_living","grade","sqft_above","bathrooms","sqft_basement","bedrooms","floors","waterfront","howOld","view","sqft_living15","zipcode","yr_renovated"
"17180",752000,2940,9,2940,"2.5",0,"4","2","0",24,0,2980,"98059",0
"17181",1200000,3930,10,3930,"3.5",0,"4","2","0",12,0,2860,"98072",0
"17182",4e+05,2150,7,2150,"1.5",0,"4","1","0",63,0,1760,"98028",0
"17183",240000,1330,7,630,"2",700,"3","1","0",115,0,1140,"98108",0
"17193",526000,1320,7,1320,"1",0,"3","1.5","0",102,0,1490,"98126",0
"17194",335000,2100,7,1230,"1.75",870,"3","1","0",63,0,1700,"98166",0
"17198",110000,1250,6,1250,"1",0,"3","1","0",70,0,1820,"98038",0
"17208",625000,2700,8,1950,"2.5",750,"5","1","0",60,0,2550,"98005",0
"17210",1450000,3090,9,3090,"2.75",0,"5","1","0",62,0,2970,"98039",0
"17218",410000,1509,8,1509,"2.5",0,"3","3","0",1,0,1509,"98133",0
"17229",299900,2330,8,1560,"2.75",770,"4","1","0",38,0,2350,"98023",0
"17235",1085000,3170,9,3170,"2.75",0,"3","1","0",58,0,3920,"98033",0
"17242",3e+05,910,7,910,"1",0,"3","1","0",44,0,1250,"98034",0
"17244",349900,1550,6,970,"1.75",580,"2","1","0",46,0,1550,"98045",0
"17246",1454000,4070,10,4070,"4",0,"5","2","0",1,0,2640,"98033",0
"17247",1288000,3240,11,3240,"2.5",0,"3","2","0",28,0,3470,"98040",0
"17259",552000,1430,6,1080,"1",350,"3","1","0",96,0,1630,"98115",0
"17264",613500,2350,8,2350,"2.5",0,"3","2","0",26,0,2270,"98029",0
"17268",450000,1740,7,1740,"1.75",0,"3","1.5","0",66,0,990,"98126",0
"17269",279000,1840,7,1090,"1.75",750,"4","1","0",39,0,1840,"98031",0
"17273",350000,720,6,720,"1",0,"2","1","0",65,1,952,"98028",0
"17277",250000,1800,7,1800,"3",0,"4","2","0",15,0,1830,"98108",0
"17278",220000,1230,7,1230,"1.75",0,"3","1","0",49,0,1420,"98058",0
"17282",339000,1720,7,1720,"2.5",0,"5","1.5","0",45,0,1720,"98058",0
"17285",640000,2210,9,2210,"2.5",0,"4","2","0",16,0,2970,"98075",0
"17286",735000,2470,8,2470,"2.5",0,"4","3","0",11,0,1270,"98117",0
"17293",379770,1470,8,1160,"2.5",310,"3","2","0",10,0,1470,"98029",0
"17294",340000,1280,8,1030,"1.75",250,"3","1","0",39,0,1160,"98077",0
"17296",6e+05,1970,7,1500,"2.25",470,"4","1.5","0",107,0,1980,"98115",0
"17304",317000,1060,7,1060,"1.5",0,"3","1","0",34,0,1060,"98126",0
"17305",390000,1270,6,1270,"1",0,"2","1","0",74,0,1580,"98125",0
"17306",1070000,2740,9,2740,"2.5",0,"4","2","0",3,0,1660,"98107",0
"17321",475000,2540,7,1580,"3",960,"3","1","0",37,0,2270,"98072",0
"17322",485000,1420,7,1420,"2",0,"3","1.5","0",2,0,1420,"98103",2013
"17334",430000,1470,8,1470,"2.25",0,"3","2","0",10,0,1380,"98029",0
"17341",270000,1010,7,1010,"1",0,"3","1","0",46,0,1010,"98059",0
"17351",520000,2190,8,2190,"3",0,"4","2","0",23,0,2130,"98029",0
"17352",725000,1530,8,1530,"1.75",0,"3","2","0",30,0,2140,"98136",0
"17353",335000,1480,7,1480,"1",0,"4","1.5","0",101,0,2380,"98118",0
"17358",435000,2240,7,1120,"1",1120,"2","1","0",75,0,1390,"98118",0
"17361",840000,2330,8,1300,"1.75",1030,"4","2","0",91,0,2040,"98105",0
"17368",180000,1470,6,1470,"1",0,"4","1.5","0",91,0,1770,"98055",0
"17381",310000,1890,7,1890,"2.5",0,"3","2","0",12,0,2100,"98038",0
"17382",335000,2160,7,1460,"2.25",700,"4","1","0",50,0,1880,"98133",0
"17386",725000,2380,8,2380,"1.75",0,"6","2","0",98,0,2030,"98105",0
"17394",440000,1790,7,1790,"2",0,"3","1","0",8,0,2290,"98045",0
"17398",855000,1900,7,1300,"1.75",600,"3","1","0",50,0,1880,"98103",0
"17407",436000,2640,7,2640,"2.5",0,"4","2","0",15,0,2460,"98011",0
"17409",557000,1630,8,1630,"2.5",0,"3","3","0",11,0,1500,"98107",0
"17411",425000,1800,8,1800,"2.5",0,"3","2","0",22,0,2450,"98019",0
"17419",290000,550,6,550,"1",0,"1","1","0",99,0,1100,"98117",0
"17420",219000,1080,7,1080,"1",0,"3","1.5","0",62,0,1470,"98002",0
"17428",375000,1260,7,1260,"1.75",0,"3","1","0",68,0,1570,"98155",0
"17440",257000,1730,8,1180,"2.25",550,"3","1","0",37,0,1870,"98030",0
"17449",235000,1920,7,1000,"1.75",920,"4","1","0",38,0,1910,"98002",0
"17450",715000,1860,7,1170,"2.5",690,"4","1.5","0",1,0,1400,"98117",2014
"17457",565000,1490,8,1250,"1.75",240,"3","1","0",61,1,1980,"98136",0
"17459",463000,1900,7,1300,"2.75",600,"4","1","0",54,2,2230,"98178",0
"17460",1870000,4510,10,4510,"4",0,"5","2","0",13,0,3510,"98040",2002
"17467",395000,1500,7,870,"2",630,"3","1","0",12,0,1500,"98144",0
"17468",304500,2030,8,2030,"2.5",0,"4","2","0",14,0,2260,"98031",0
"17474",710000,2330,9,2330,"2.5",0,"3","2","0",18,0,2460,"98006",0
"17479",597500,2620,7,2620,"2.5",0,"3","2","0",13,0,2400,"98053",0
"17481",284000,1800,7,1800,"1.75",0,"3","1","0",47,0,1410,"98014",0
"17488",6e+05,2340,8,2340,"1.75",0,"3","1","0",27,0,3260,"98053",0
"17498",468000,1830,7,1830,"1.5",0,"3","1","0",53,0,1830,"98056",0
"17513",386100,1270,7,1270,"2",0,"3","1","0",43,0,1550,"98034",0
"17517",870000,2650,9,2650,"2.5",0,"4","2","0",31,0,2880,"98006",0
"17518",380000,1240,7,1240,"1.75",0,"3","1","0",42,0,1700,"98133",0
"17519",265000,820,6,820,"1",0,"2","1","0",58,2,1960,"98055",0
"17522",1200000,3350,10,1760,"2.5",1590,"4","1","0",20,2,4240,"98006",0
"17525",445000,950,6,950,"1",0,"2","1","0",74,0,1420,"98144",0
"17527",594000,1870,7,1200,"1.75",670,"4","2","0",78,0,1790,"98115",0
"17531",870000,3090,7,3090,"2",0,"4","1","0",25,0,3300,"98052",0
"17534",220000,1660,7,1660,"1.5",0,"3","2","0",34,0,1660,"98001",0
"17535",368500,2810,7,1520,"1.75",1290,"5","1","0",50,0,1770,"98055",0
"17542",768000,3030,8,3030,"2.75",0,"5","2","0",35,0,2500,"98007",0
"17545",415000,1540,7,1540,"1.5",0,"4","2","0",48,0,1550,"98034",0
"17546",5e+05,1580,8,1580,"2.25",0,"3","2","0",21,0,1770,"98029",0
"17547",337000,3200,8,3200,"2.5",0,"4","2","0",12,0,3010,"98042",0
"17550",349950,1640,7,1040,"1.75",600,"2","1","0",67,0,1460,"98118",0
"17555",265000,1630,7,1630,"1.75",0,"3","1.5","0",30,0,1540,"98198",0
"17563",261590,760,6,760,"1",0,"2","1","0",72,0,1050,"98178",0
"17568",316000,1900,7,1900,"2.25",0,"3","2","0",23,0,1520,"98038",0
"17572",270000,1780,9,1780,"1",0,"2","1","0",61,3,1780,"98001",0
"17574",325000,1130,6,1130,"1",0,"2","1.5","0",70,0,1150,"98155",0
"17582",220000,580,5,580,"1",0,"2","1","0",72,0,1700,"98178",0
"17590",401000,1940,7,1940,"1",0,"4","1.5","0",68,0,2170,"98177",0
"17606",183000,870,6,870,"1",0,"3","1","0",46,0,870,"98042",0
"17608",407193,1880,8,1880,"2",0,"4","2","0",37,0,1750,"98014",0
"17609",970000,3600,9,2610,"2.75",990,"4","2","0",11,0,1590,"98199",0
"17620",451000,2050,8,2050,"2.5",0,"3","2","0",10,0,2320,"98072",0
"17621",315000,1170,5,1170,"1",0,"3","2","0",29,0,1810,"98045",0
"17622",450000,1340,7,1340,"1",0,"2","1","0",64,0,1450,"98125",0
"17624",292500,880,5,880,"1",0,"2","1","0",64,0,1217,"98031",0
"17625",329900,2170,8,2170,"2.5",0,"3","2","0",11,0,2300,"98038",0
"17627",725000,1880,7,1380,"1.75",500,"3","1","0",48,0,3550,"98004",0
"17629",280000,1610,7,1610,"2.5",0,"3","2","0",19,0,1820,"98003",0
"17635",425000,1080,6,1080,"1",0,"4","1.5","0",91,0,1200,"98103",0
"17637",418000,1670,7,1370,"1.75",300,"3","1","0",57,0,1800,"98155",0
"17639",858450,3460,9,3460,"2.75",0,"5","2","0",4,0,3390,"98074",0
"17645",239950,1068,7,1068,"1.5",0,"2","2","0",25,0,1078,"98028",0
"17652",246000,1440,8,1130,"2.25",310,"3","1","0",32,0,1510,"98023",0
"17658",820000,2990,9,1560,"2.5",1430,"3","1","1",24,4,2870,"98198",1991
"17661",625000,2240,7,1650,"2.75",590,"3","2.5","0",114,0,1716,"98102",0
"17669",465000,1430,7,1430,"2",0,"3","1","0",62,0,1530,"98033",0
"17676",325000,1040,6,1040,"2",0,"2","1","0",94,2,2300,"98155",0
"17681",345000,830,8,830,"1.5",0,"2","2","0",6,0,1130,"98144",0
"17683",560000,2870,9,1350,"2",1520,"3","1","0",35,0,2870,"98027",0
"17690",605000,3240,7,2690,"1.75",550,"5","2","0",52,0,2650,"98029",0
"17692",389900,2160,7,2160,"2.5",0,"3","1","0",8,0,2290,"98042",0
"17693",710000,3060,9,3060,"2.5",0,"4","2","0",9,0,2870,"98059",0
"17698",399500,1360,7,1360,"1.75",0,"4","1.5","0",87,0,1320,"98126",0
"17699",225000,2000,7,2000,"2.5",0,"3","2","0",23,0,1750,"98038",0
"17707",179950,1130,6,1130,"1.5",0,"4","1","0",47,0,1140,"98042",0
"17718",217000,1340,7,1340,"2.5",0,"3","2","0",13,0,990,"98002",0
"17722",845000,2540,9,1840,"2",700,"3","1.5","0",85,0,2190,"98117",0
"17729",475000,1580,7,1030,"1.5",550,"4","1","0",60,0,1520,"98007",0
"17730",6e+05,2120,7,1060,"1",1060,"2","1","0",92,0,1900,"98118",0
"17736",355000,1650,7,950,"1.75",700,"2","1","0",68,0,1060,"98108",0
"17739",322000,2200,7,1250,"1.75",950,"3","1","0",51,0,2200,"98056",0
"17742",809950,3280,10,3280,"2.5",0,"4","2","0",14,0,3110,"98074",0
"17747",427000,1460,7,1460,"1.75",0,"4","1","0",48,0,1820,"98008",0
"17767",535000,1940,7,970,"1.5",970,"2","1","0",78,0,1250,"98117",0
"17774",546000,1120,7,1120,"1",0,"2","1","0",76,0,1420,"98115",0
"17780",9e+05,3370,8,2470,"3.5",900,"4","2","0",7,2,1820,"98126",0
"17782",460000,880,7,880,"1",0,"2","1","0",106,0,1960,"98107",0
"17784",399000,1340,7,1340,"1",0,"3","1","0",41,0,1340,"98034",0
"17787",740000,3990,8,2910,"3.5",1080,"5","2","0",11,0,1310,"98118",0
"17788",799000,2860,8,2860,"2.5",0,"3","2","0",15,0,1440,"98199",0
"17816",886000,2660,7,1480,"2",1180,"4","1.5","0",92,0,2350,"98112",0
"17818",850000,2740,9,2740,"2",0,"3","1","0",16,2,2140,"98045",0
"17823",480000,2700,8,1670,"2.5",1030,"4","1","0",37,0,2470,"98011",0
"17831",330000,1160,7,1160,"1",0,"3","1","0",48,0,1160,"98077",0
"17835",805000,2440,7,1540,"2.25",900,"4","1","0",63,0,1710,"98115",0
"17838",638150,2170,8,1820,"2.5",350,"4","1","0",37,0,2390,"98027",0
"17841",195000,1050,6,1050,"1.5",0,"3","1","0",46,0,1100,"98042",0
"17869",283700,1010,6,1010,"1.75",0,"1","1","0",47,0,1410,"98019",0
"17870",335000,2370,8,2370,"2.5",0,"4","2","0",14,0,2190,"98030",0
"17871",285000,2880,8,1580,"1.75",1300,"3","1","0",57,0,1380,"98168",0
"17877",540000,1720,7,1460,"1.75",260,"4","1.5","0",90,0,1930,"98144",0
"17882",440000,1550,7,1210,"1.75",340,"3","1","0",34,0,1550,"98034",0
"17884",379000,800,7,800,"1",0,"2","1","0",75,2,920,"98115",0
"17891",440000,2100,7,1080,"1.75",1020,"3","1","0",58,0,2100,"98155",0
"17892",615000,2480,9,2480,"2.25",0,"5","2","0",37,0,2570,"98074",0
"17896",975000,2520,7,2520,"2.75",0,"6","2","1",61,4,2790,"98146",0
"17904",715000,1900,9,1460,"2.25",440,"4","1","0",49,0,2040,"98040",0
"17919",206000,1820,7,1820,"1.5",0,"2","2","0",94,0,1430,"98168",0
"17929",428000,2340,7,2340,"2.5",0,"3","2","0",11,0,1970,"98065",0
"17933",637000,2190,7,1470,"2.75",720,"4","1.5","0",86,0,1600,"98115",0
"17934",213000,1980,7,1480,"1.75",500,"4","1","0",37,0,1980,"98023",0
"17937",390000,2560,8,2560,"2.5",0,"4","2","0",26,0,2130,"98038",0
"17954",4e+05,2680,7,2350,"2",330,"4","2","0",50,2,1430,"98056",1965
"17970",450000,2840,9,2200,"2.75",640,"3","1","0",27,0,2840,"98092",0
"17971",560000,2300,9,2300,"2.5",0,"4","2","0",25,0,2280,"98074",0
"17975",2e+05,1200,7,1200,"1",0,"3","1.5","0",97,0,1380,"98118",0
"17982",430000,1440,6,720,"1.75",720,"3","1","0",98,0,1500,"98126",0
"17994",410000,1860,8,1860,"2.5",0,"3","2","0",18,0,2040,"98019",0
"17996",1990000,4480,12,3420,"3",1060,"5","2.5","0",113,0,3220,"98112",0
"17999",216000,1130,7,1130,"1",0,"2","1","0",62,0,1270,"98055",0
"18001",212000,1830,5,1830,"1.5",0,"3","1.5","0",85,0,1520,"98022",0
"18003",969950,2830,10,2830,"2.5",0,"3","3","0",1,0,1780,"98117",0
"18006",1444000,2660,8,1930,"2.75",730,"4","1","0",9,1,2410,"98004",2006
"18007",305000,1030,7,1030,"1",0,"3","1","0",6,0,1030,"98055",2009
"18011",742000,1540,9,1540,"3.25",0,"3","3","0",4,0,1540,"98122",0
"18025",735000,3100,9,3100,"2.5",0,"4","2","0",25,0,2710,"98074",0
"18033",199000,1000,6,1000,"1",0,"3","1","0",24,0,1490,"98022",0
"18039",4e+05,2390,7,2390,"1.5",0,"3","1","0",8,0,1370,"98092",2007
"18048",240000,1690,7,1690,"1",0,"3","1.5","0",102,0,1700,"98001",0
"18054",540000,1240,7,890,"1.75",350,"2","1","0",109,0,1640,"98105",0
"18065",210000,1250,7,1250,"1.5",0,"3","1","0",46,0,1320,"98042",0
"18080",612000,2680,7,1680,"2.5",1000,"4","1.5","0",87,3,1950,"98107",0
"18082",230000,1680,7,1150,"3",530,"4","1","0",18,0,1820,"98002",0
"18090",343500,1900,7,1900,"2.5",0,"3","2","0",11,0,2230,"98058",0
"18093",180500,850,6,850,"1",0,"2","1","0",39,0,1160,"98198",0
"18094",310000,2150,7,1900,"2.75",250,"3","1","0",89,0,2150,"98155",0
"18098",689000,2080,8,1700,"2.5",380,"3","1","0",75,3,2560,"98125",0
"18102",1680000,4860,11,3820,"3.25",1040,"5","2","0",26,2,4040,"98040",0
"18107",176000,1540,7,1180,"2.25",360,"3","1","0",26,0,1460,"98023",0
"18111",295000,1060,7,1060,"1.75",0,"3","2","0",32,0,1410,"98038",0
"18121",865000,3830,9,3830,"3.75",0,"3","2","0",16,0,2440,"98027",1999
"18122",515500,2920,9,2920,"2.5",0,"4","2","0",12,0,2920,"98019",0
"18139",744000,2830,10,2830,"2.75",0,"4","2","0",17,0,3840,"98075",0
"18145",760000,3090,8,2420,"3.5",670,"4","2","0",23,0,1720,"98144",0
"18150",627000,1940,7,1050,"2",890,"3","1","0",88,0,1700,"98115",0
"18162",660000,2280,8,2280,"2.25",0,"3","2","0",31,2,1920,"98136",0
"18164",660500,2950,7,1720,"2.5",1230,"5","1.5","0",97,0,2200,"98144",0
"18166",267000,800,6,800,"1",0,"1","1","0",96,0,1490,"98108",0
"18168",417000,1840,8,1840,"2.25",0,"3","2","0",22,0,2150,"98045",0
"18170",791000,2344,7,1544,"1.75",800,"5","1.5","0",94,0,1770,"98103",0
"18177",240000,590,6,590,"1",0,"2","1","0",62,0,1370,"98133",0
"18184",1100000,4560,9,4170,"3.5",390,"4","2","0",20,0,2990,"98006",0
"18192",225000,1660,7,1100,"1",560,"3","1","0",52,0,1660,"98001",0
"18207",1855000,5570,9,3860,"3.25",1710,"5","2","0",63,0,3170,"98105",0
"18214",452000,1110,7,1110,"1.75",0,"3","1","0",49,0,1800,"98052",0
"18223",529999,1710,8,1300,"2.5",410,"3","2","0",12,0,1470,"98199",0
"18224",587100,1190,7,1190,"1",0,"2","1","0",69,0,1700,"98040",0
"18236",383000,1340,8,1340,"1.5",0,"3","1","0",48,0,1990,"98056",0
"18245",464000,730,7,730,"2.75",0,"2","1","0",86,0,980,"98126",0
"18247",349500,1130,7,1130,"2",0,"3","1","0",68,0,1600,"98155",0
"18248",270000,1810,8,1810,"2.25",0,"3","2","0",34,0,1820,"98023",0
"18252",339900,1470,7,1470,"2.5",0,"3","2","0",16,0,1500,"98065",0
"18256",330000,1340,6,1170,"2.25",170,"3","1.5","0",108,0,1670,"98144",0
"18261",493000,2120,7,1220,"1.75",900,"6","1.5","0",90,0,1850,"98115",0
"18273",968060,2620,7,1570,"2.5",1050,"4","1","0",22,2,3050,"98033",1993
"18287",556000,2020,8,2020,"2.25",0,"3","2","0",17,0,2070,"98033",0
"18291",397000,1170,6,800,"1",370,"5","1","0",71,0,1590,"98125",0
"18297",182500,1040,6,1040,"1",0,"2","1","0",42,0,1100,"98198",0
"18306",276500,2380,7,2380,"2.25",0,"4","1","0",55,0,1030,"98038",0
"18319",579950,2880,8,2140,"2.5",740,"4","1","0",31,0,2810,"98092",0
"18323",658000,3310,9,3310,"2.75",0,"4","2","0",7,0,3200,"98065",0
"18338",765000,2870,7,1950,"3",920,"5","1","0",51,0,1730,"98103",0
"18340",372000,2430,8,2430,"2.5",0,"3","2","0",14,0,2910,"98042",0
"18345",335000,1790,6,940,"1.75",850,"3","1","0",66,0,1160,"98106",0
"18356",403000,1502,7,1502,"2.5",0,"3","3","0",10,0,1377,"98115",0
"18357",299950,1900,7,1900,"2.5",0,"4","2","0",12,0,2520,"98042",0
"18365",260000,1670,7,1340,"1.75",330,"3","1","0",30,0,1580,"98001",0
"18374",655000,2570,8,1370,"3",1200,"4","1","0",31,0,2090,"98052",0
"18377",235000,1010,7,1010,"1",0,"2","1","0",74,0,1220,"98108",0
"18386",319000,1390,7,1390,"1",0,"3","1","0",47,0,1390,"98077",0
"18401",1065000,3240,9,2730,"2.25",510,"4","2","0",47,0,2610,"98040",0
"18410",2630000,5540,11,3950,"4.75",1590,"6","2.5","0",106,2,2930,"98119",0
"18425",274000,1700,7,950,"2",750,"2","1","0",35,0,1700,"98023",0
"18426",420000,2150,7,1370,"3",780,"5","1","0",12,0,1990,"98106",0
"18428",1415000,4670,12,4670,"5.25",0,"4","2","0",26,0,4900,"98006",0
"18429",618500,1800,7,1080,"2",720,"3","1","0",73,0,1800,"98115",0
"18440",380000,1230,7,1060,"2.5",170,"2","2","0",4,0,1290,"98144",0
"18445",358500,1400,8,1110,"1.75",290,"2","2","0",10,0,1380,"98029",0
"18446",401000,1470,8,1470,"1.5",0,"3","1","0",60,0,1470,"98155",0
"18456",2700000,4420,11,3150,"3.25",1270,"4","2","1",14,4,2760,"98008",0
"18457",245000,1550,7,1550,"1.5",0,"3","1","0",58,0,1450,"98022",0
"18463",219200,1680,7,1680,"2",0,"3","1.5","0",47,0,1540,"98002",0
"18467",285000,910,6,910,"1",0,"2","1","0",67,0,1240,"98155",0
"18468",3e+05,1320,7,1320,"1.5",0,"3","1","0",36,0,1250,"98072",0
"18474",539000,2590,8,1510,"2.25",1080,"5","1","0",42,0,1930,"98008",0
"18476",571500,1300,6,1300,"1",0,"3","1","0",63,0,1630,"98040",0
"18481",358000,1250,7,1250,"1.5",0,"3","1","0",46,0,1340,"98034",0
"18485",330000,2000,7,1350,"2.25",650,"4","1","0",55,0,1650,"98148",0
"18489",473000,1380,8,1380,"3",0,"3","3","0",10,0,1390,"98107",0
"18494",689800,1370,7,1090,"1.75",280,"2","1","0",65,0,1730,"98199",0
"18499",206000,920,7,920,"1",0,"3","1","0",52,0,1260,"98032",0
"18506",648360,2260,7,1130,"1.75",1130,"4","1","0",68,1,2330,"98033",0
"18521",695000,3310,9,2400,"3.5",910,"4","2","0",23,0,2260,"98027",0
"18535",490000,1160,8,1160,"1",0,"2","1","0",78,0,1750,"98117",0
"18536",770000,3680,9,2670,"3.5",1010,"4","2.5","0",8,0,1350,"98112",2007
"18538",287000,1250,7,1250,"1",0,"3","1","0",50,0,1530,"98058",0
"18553",720000,2860,9,2860,"2.75",0,"5","2","0",10,0,2980,"98052",0
"18566",260000,1220,6,1220,"1",0,"4","1.5","0",71,0,1210,"98178",0
"18571",651000,2260,8,1660,"3",600,"3","2","0",13,0,2260,"98122",0
"18575",397380,1030,6,1030,"1",0,"2","1","0",57,0,1220,"98115",1958
"18577",315000,890,7,890,"1",0,"3","1","0",58,0,1420,"98118",0
"18580",160000,1370,7,1370,"1.75",0,"3","2","0",25,0,1530,"98001",0
"18584",688000,1760,8,1290,"1.5",470,"3","1.5","0",87,3,1840,"98136",0
"18586",530000,1510,8,1510,"3.25",0,"3","3","0",9,0,1390,"98107",0
"18596",202000,920,6,920,"1",0,"2","1","0",65,0,1280,"98168",0
"18603",283450,2770,7,1490,"2.75",1280,"5","1","0",36,0,1920,"98168",0
"18605",815000,1400,7,1400,"2",0,"4","2","0",29,0,1620,"98122",0
"18607",1315000,2860,8,2860,"3",0,"4","1","0",16,0,1840,"98004",1999
"18611",329950,900,6,900,"1",0,"2","1","0",59,0,1480,"98146",0
"18613",460000,1690,7,1690,"2.5",0,"3","1","0",17,0,860,"98126",1998
"18614",515000,2310,8,1560,"3.5",750,"5","2","0",15,0,1900,"98118",0
"18617",377000,2170,8,2170,"2.5",0,"4","2","0",23,0,1900,"98031",0
"18622",559950,2450,9,2450,"3.5",0,"5","2","0",10,0,2310,"98028",0
"18624",352000,1850,7,1850,"1.75",0,"4","1","0",61,0,1510,"98115",0
"18627",1050000,3680,10,1840,"3.25",1840,"4","1","0",56,3,2700,"98136",0
"18631",802000,2210,8,2210,"2.5",0,"2","1","0",12,0,2170,"98053",0
"18636",179950,1100,7,780,"1",320,"2","1","0",33,0,1410,"98023",0
"18637",683000,2620,9,2620,"2.5",0,"4","2","0",25,0,2430,"98052",0
"18643",439950,2190,7,1290,"1.75",900,"5","1","0",36,0,1790,"98133",0
"18648",385000,2700,9,2700,"2.75",0,"4","2","0",31,0,2700,"98042",0
"18656",1388000,2400,11,2400,"1.25",0,"3","3","0",23,2,1910,"98122",0
"18657",665000,2480,8,2480,"3",0,"6","2","0",43,0,2480,"98007",0
"18665",249000,1850,7,1500,"2.5",350,"3","1","0",36,0,2140,"98023",0
"18668",526500,1310,7,1170,"1.5",140,"3","1","0",87,0,1680,"98103",0
"18678",262000,1870,7,1580,"1",290,"5","1","0",53,0,1740,"98168",0
"18681",746300,2060,9,1140,"1.75",920,"3","1","0",51,2,2060,"98136",0
"18685",360000,2620,7,1550,"2.25",1070,"4","1","0",51,0,1650,"98166",0
"18686",1052000,1860,6,1860,"1",0,"3","1","0",68,0,2000,"98074",0
"18689",625000,2410,7,1220,"1.75",1190,"4","1","0",91,0,1440,"98103",0
"18691",470000,2210,8,1460,"2.5",750,"5","1","0",39,0,2080,"98011",0
"18692",330000,1590,7,1040,"2",550,"4","1","0",1,0,1670,"98058",2014
"18705",692500,2230,7,1390,"1.75",840,"6","1","0",46,0,2110,"98034",0
"18711",280000,1700,7,1250,"2.25",450,"3","1","0",41,0,2070,"98003",0
"18716",1160000,2380,9,1930,"2.75",450,"3","2","0",76,4,3370,"98105",0
"18721",475000,920,6,920,"1",0,"2","1","0",106,0,1700,"98118",0
"18722",750000,2990,8,2450,"3.5",540,"5","2","0",21,0,1060,"98024",0
"18731",759000,1980,8,1520,"1.5",460,"3","1","0",66,0,2280,"98199",0
"18733",462000,1250,7,1250,"1.75",0,"5","1","0",49,0,1560,"98007",0
"18736",325000,1730,5,1730,"2",0,"5","1","0",72,0,1940,"98056",0
"18737",512000,1170,8,1170,"2.25",0,"2","3","0",8,0,1310,"98107",0
"18738",410000,2910,7,2910,"2.75",0,"5","2","0",9,0,2910,"98038",0
"18744",489000,2120,7,1060,"2",1060,"4","1","0",75,0,1540,"98125",0
"18746",199950,1370,6,1370,"1.5",0,"3","1.5","0",57,0,1370,"98168",0
"18750",255000,1490,7,1490,"2",0,"3","1.5","0",31,0,1350,"98031",0
"18754",505000,1800,7,1370,"1.75",430,"3","1","0",39,0,1820,"98072",0
"18768",607000,2060,7,1060,"2",1000,"3","1","0",94,0,1400,"98144",0
"18771",1027000,2430,9,2430,"2.5",0,"3","2","0",26,1,3440,"98004",0
"18773",180000,1150,6,1150,"1",0,"2","1","0",57,0,1150,"98056",0
"18775",568500,2180,7,1310,"2.75",870,"3","1","0",34,0,1510,"98052",0
"18777",1085000,3650,10,1850,"2.25",1800,"5","1","0",39,0,2760,"98040",0
"18781",415000,760,7,760,"1",0,"1","1","0",115,0,1270,"98122",0
"18787",239000,1130,7,1130,"1",0,"2","1","0",61,0,1490,"98032",0
"18793",490000,2550,9,2550,"2.25",0,"3","1","0",26,4,3050,"98011",0
"18795",1e+06,3040,9,3040,"2.25",0,"3","1","0",10,0,2070,"98072",0
"18796",469950,2530,8,2530,"2.75",0,"4","2","0",18,0,2530,"98019",0
"18802",230005,1030,7,830,"1",200,"2","1","0",64,0,1770,"98118",0
"18807",780000,3900,10,3900,"3.25",0,"4","2","0",24,0,1730,"98053",0
"18811",612000,2120,8,2120,"2.5",0,"3","2","0",26,0,2010,"98029",0
"18818",452000,1880,7,880,"1.75",1000,"3","1","0",93,0,1260,"98115",0
"18819",555000,2410,9,2410,"3",0,"3","2","0",27,0,2540,"98011",0
"18822",419000,1760,7,1190,"2.25",570,"3","1","0",25,0,2260,"98053",0
"18823",390000,860,7,860,"1",0,"2","1","0",106,0,2160,"98119",0
"18829",1675000,3490,9,2150,"2.5",1340,"3","2","1",24,4,2990,"98125",1991
"18830",919950,3170,9,3170,"2.75",0,"5","2","0",1,0,3210,"98074",0
"18838",202500,1120,6,1120,"1",0,"3","1","0",72,0,1050,"98178",0
"18839",540000,2400,8,2400,"2.5",0,"3","2","0",17,0,2420,"98065",0
"18849",380000,1980,10,1580,"2.5",400,"3","2","1",31,4,2060,"98166",0
"18851",620000,2910,9,2910,"2.25",0,"2","2","0",30,2,2090,"98136",0
"18856",405000,800,6,800,"1",0,"2","1","0",73,0,1470,"98117",0
"18857",269500,930,6,730,"1",200,"2","1","0",72,0,1100,"98108",0
"18858",520000,2040,7,1020,"1.75",1020,"5","1","0",54,0,1720,"98007",0
